year,ignore,temperature,percentile,scenario
1981.96,,0.472,50,grey
1982.04,,0.473,50,grey
1982.13,,0.475,50,grey
1982.21,,0.476,50,grey
1982.29,,0.477,50,grey
1982.38,,0.479,50,grey
1982.46,,0.48,50,grey
1982.54,,0.481,50,grey
1982.63,,0.483,50,grey
1982.71,,0.484,50,grey
1982.79,,0.485,50,grey
1982.88,,0.487,50,grey
1982.96,,0.488,50,grey
1983.04,,0.49,50,grey
1983.13,,0.491,50,grey
1983.21,,0.492,50,grey
1983.29,,0.494,50,grey
1983.38,,0.495,50,grey
1983.46,,0.496,50,grey
1983.54,,0.498,50,grey
1983.63,,0.499,50,grey
1983.71,,0.5,50,grey
1983.79,,0.502,50,grey
1983.88,,0.503,50,grey
1983.96,,0.505,50,grey
1984.04,,0.506,50,grey
1984.13,,0.507,50,grey
1984.21,,0.509,50,grey
1984.29,,0.51,50,grey
1984.38,,0.511,50,grey
1984.46,,0.513,50,grey
1984.54,,0.514,50,grey
1984.63,,0.516,50,grey
1984.71,,0.517,50,grey
1984.79,,0.518,50,grey
1984.88,,0.52,50,grey
1984.96,,0.521,50,grey
1985.04,,0.522,50,grey
1985.13,,0.523,50,grey
1985.21,,0.525,50,grey
1985.29,,0.526,50,grey
1985.38,,0.527,50,grey
1985.46,,0.529,50,grey
1985.54,,0.53,50,grey
1985.63,,0.531,50,grey
1985.71,,0.533,50,grey
1985.79,,0.534,50,grey
1985.88,,0.536,50,grey
1985.96,,0.537,50,grey
1986.04,,0.538,50,grey
1986.13,,0.54,50,grey
1986.21,,0.541,50,grey
1986.29,,0.542,50,grey
1986.38,,0.544,50,grey
1986.46,,0.545,50,grey
1986.54,,0.546,50,grey
1986.63,,0.548,50,grey
1986.71,,0.549,50,grey
1986.79,,0.55,50,grey
1986.88,,0.552,50,grey
1986.96,,0.553,50,grey
1987.04,,0.555,50,grey
1987.13,,0.556,50,grey
1987.21,,0.557,50,grey
1987.29,,0.559,50,grey
1987.38,,0.56,50,grey
1987.46,,0.561,50,grey
1987.54,,0.563,50,grey
1987.63,,0.564,50,grey
1987.71,,0.566,50,grey
1987.79,,0.567,50,grey
1987.88,,0.568,50,grey
1987.96,,0.57,50,grey
1988.04,,0.571,50,grey
1988.13,,0.573,50,grey
1988.21,,0.574,50,grey
1988.29,,0.575,50,grey
1988.38,,0.577,50,grey
1988.46,,0.578,50,grey
1988.54,,0.579,50,grey
1988.63,,0.581,50,grey
1988.71,,0.582,50,grey
1988.79,,0.584,50,grey
1988.88,,0.585,50,grey
1988.96,,0.586,50,grey
1989.04,,0.588,50,grey
1989.13,,0.589,50,grey
1989.21,,0.59,50,grey
1989.29,,0.592,50,grey
1989.38,,0.593,50,grey
1989.46,,0.594,50,grey
1989.54,,0.596,50,grey
1989.63,,0.597,50,grey
1989.71,,0.598,50,grey
1989.79,,0.599,50,grey
1989.88,,0.601,50,grey
1989.96,,0.602,50,grey
1990.04,,0.603,50,grey
1990.13,,0.605,50,grey
1990.21,,0.606,50,grey
1990.29,,0.607,50,grey
1990.38,,0.609,50,grey
1990.46,,0.61,50,grey
1990.54,,0.611,50,grey
1990.63,,0.612,50,grey
1990.71,,0.614,50,grey
1990.79,,0.615,50,grey
1990.88,,0.616,50,grey
1990.96,,0.617,50,grey
1991.04,,0.618,50,grey
1991.13,,0.62,50,grey
1991.21,,0.621,50,grey
1991.29,,0.622,50,grey
1991.38,,0.623,50,grey
1991.46,,0.624,50,grey
1991.54,,0.626,50,grey
1991.63,,0.627,50,grey
1991.71,,0.628,50,grey
1991.79,,0.629,50,grey
1991.88,,0.631,50,grey
1991.96,,0.632,50,grey
1992.04,,0.633,50,grey
1992.13,,0.634,50,grey
1992.21,,0.636,50,grey
1992.29,,0.637,50,grey
1992.38,,0.638,50,grey
1992.46,,0.639,50,grey
1992.54,,0.641,50,grey
1992.63,,0.642,50,grey
1992.71,,0.643,50,grey
1992.79,,0.644,50,grey
1992.88,,0.645,50,grey
1992.96,,0.646,50,grey
1993.04,,0.647,50,grey
1993.13,,0.648,50,grey
1993.21,,0.649,50,grey
1993.29,,0.65,50,grey
1993.38,,0.651,50,grey
1993.46,,0.652,50,grey
1993.54,,0.653,50,grey
1993.63,,0.654,50,grey
1993.71,,0.655,50,grey
1993.79,,0.656,50,grey
1993.88,,0.657,50,grey
1993.96,,0.658,50,grey
1994.04,,0.659,50,grey
1994.13,,0.66,50,grey
1994.21,,0.661,50,grey
1994.29,,0.662,50,grey
1994.38,,0.663,50,grey
1994.46,,0.664,50,grey
1994.54,,0.665,50,grey
1994.63,,0.666,50,grey
1994.71,,0.667,50,grey
1994.79,,0.668,50,grey
1994.88,,0.669,50,grey
1994.96,,0.67,50,grey
1995.04,,0.671,50,grey
1995.13,,0.672,50,grey
1995.21,,0.673,50,grey
1995.29,,0.674,50,grey
1995.38,,0.675,50,grey
1995.46,,0.676,50,grey
1995.54,,0.677,50,grey
1995.63,,0.678,50,grey
1995.71,,0.679,50,grey
1995.79,,0.68,50,grey
1995.88,,0.681,50,grey
1995.96,,0.682,50,grey
1996.04,,0.683,50,grey
1996.13,,0.684,50,grey
1996.21,,0.685,50,grey
1996.29,,0.686,50,grey
1996.38,,0.687,50,grey
1996.46,,0.688,50,grey
1996.54,,0.689,50,grey
1996.63,,0.69,50,grey
1996.71,,0.691,50,grey
1996.79,,0.692,50,grey
1996.88,,0.693,50,grey
1996.96,,0.694,50,grey
1997.04,,0.695,50,grey
1997.13,,0.696,50,grey
1997.21,,0.698,50,grey
1997.29,,0.699,50,grey
1997.38,,0.7,50,grey
1997.46,,0.701,50,grey
1997.54,,0.702,50,grey
1997.63,,0.703,50,grey
1997.71,,0.704,50,grey
1997.79,,0.705,50,grey
1997.88,,0.706,50,grey
1997.96,,0.707,50,grey
1998.04,,0.708,50,grey
1998.13,,0.709,50,grey
1998.21,,0.71,50,grey
1998.29,,0.711,50,grey
1998.38,,0.712,50,grey
1998.46,,0.714,50,grey
1998.54,,0.715,50,grey
1998.63,,0.716,50,grey
1998.71,,0.717,50,grey
1998.79,,0.718,50,grey
1998.88,,0.719,50,grey
1998.96,,0.72,50,grey
1999.04,,0.722,50,grey
1999.13,,0.723,50,grey
1999.21,,0.724,50,grey
1999.29,,0.725,50,grey
1999.38,,0.726,50,grey
1999.46,,0.727,50,grey
1999.54,,0.728,50,grey
1999.63,,0.73,50,grey
1999.71,,0.731,50,grey
1999.79,,0.732,50,grey
1999.88,,0.733,50,grey
1999.96,,0.734,50,grey
2000.04,,0.735,50,grey
2000.13,,0.736,50,grey
2000.21,,0.738,50,grey
2000.29,,0.739,50,grey
2000.38,,0.74,50,grey
2000.46,,0.741,50,grey
2000.54,,0.742,50,grey
2000.63,,0.743,50,grey
2000.71,,0.744,50,grey
2000.79,,0.745,50,grey
2000.88,,0.746,50,grey
2000.96,,0.748,50,grey
2001.04,,0.749,50,grey
2001.13,,0.75,50,grey
2001.21,,0.751,50,grey
2001.29,,0.752,50,grey
2001.38,,0.753,50,grey
2001.46,,0.754,50,grey
2001.54,,0.755,50,grey
2001.63,,0.756,50,grey
2001.71,,0.758,50,grey
2001.79,,0.759,50,grey
2001.88,,0.76,50,grey
2001.96,,0.761,50,grey
2002.04,,0.763,50,grey
2002.13,,0.764,50,grey
2002.21,,0.765,50,grey
2002.29,,0.766,50,grey
2002.38,,0.767,50,grey
2002.46,,0.769,50,grey
2002.54,,0.77,50,grey
2002.63,,0.771,50,grey
2002.71,,0.772,50,grey
2002.79,,0.773,50,grey
2002.88,,0.775,50,grey
2002.96,,0.776,50,grey
2003.04,,0.777,50,grey
2003.13,,0.778,50,grey
2003.21,,0.78,50,grey
2003.29,,0.781,50,grey
2003.38,,0.782,50,grey
2003.46,,0.783,50,grey
2003.54,,0.784,50,grey
2003.63,,0.786,50,grey
2003.71,,0.787,50,grey
2003.79,,0.788,50,grey
2003.88,,0.79,50,grey
2003.96,,0.791,50,grey
2004.04,,0.792,50,grey
2004.13,,0.794,50,grey
2004.21,,0.795,50,grey
2004.29,,0.796,50,grey
2004.38,,0.798,50,grey
2004.46,,0.799,50,grey
2004.54,,0.8,50,grey
2004.63,,0.802,50,grey
2004.71,,0.803,50,grey
2004.79,,0.804,50,grey
2004.88,,0.806,50,grey
2004.96,,0.807,50,grey
2005.04,,0.808,50,grey
2005.13,,0.81,50,grey
2005.21,,0.811,50,grey
2005.29,,0.812,50,grey
2005.38,,0.814,50,grey
